Emrakul,Halimar Depth,Serum Powder,Shelldock Isle,Shadwborn Apostle,Max Mulliagan,Exile Emrakul,Exile Shelldock Isle,Lose,Turn 4,Turn 5,Turn 4 + Turn 5 - Lose,Turn 6,Turn 7,Turn 8,Turn 9
4,3,3,4,42,1,1,0,31.11,9.56,19.3,-2.25,16.0099,10.47,7.81,5.74
4,4,3,4,41,1,1,1,31.56,10.07,19.23,-2.26,16.22,10.41,7.24999,5.25
4,1,4,4,43,1,3,2,28.31,7.99,18.05,-2.27,16.08,12.13,9.98,7.44999
3,2,2,3,46,2,1,1,25.34,7.71,15.36,-2.27,17.31,15.26,11.24,7.77
3,2,4,3,44,3,2,1,25.89,8.2,15.42,-2.27,14.8299,14.53,12.22,8.91
3,3,4,4,42,1,2,1,32.0299,10.2099,19.54,-2.28,16,10.0599,7.1,5.07
4,3,2,3,44,2,1,0,26.32,8.42,15.62,-2.28,16.6199,14.44,10.8,7.79
4,4,4,3,41,2,3,0,27.74,9.32,16.13,-2.29,16.4,13.2399,9.84,7.34
4,2,1,3,46,3,0,0,24.29,7.3,14.7,-2.29,15.43,15.78,13.17,9.32
4,1,4,4,43,3,1,3,25.58,7.18,16.11,-2.29,15.12,14.31,12.54,9.16
3,4,4,4,41,2,0,1,29.4099,9.55,17.56,-2.2999,17.16,12.9599,8.04,5.31999
2,3,0,4,47,1,0,1,33.19,9.69,21.2,-2.3,18.56,10.04,4.7,2.63
4,4,2,3,43,2,0,1,26.82,8.72,15.8,-2.3,17.32,14.2499,10,7.09
3,3,1,3,46,1,1,2,29.48,8.83,18.35,-2.3,17.31,12.41,8.39,5.24
2,4,2,3,45,2,1,2,27.57,8.43,16.84,-2.3,18.04,14.76,9.1,5.26
4,4,3,4,41,1,0,0,31.58,9.96999,19.31,-2.30001,16.18,10.4,7.24999,5.31
3,4,4,4,41,1,1,2,32.34,10.38,19.65,-2.31,15.93,9.99,6.9,4.81
4,2,1,4,45,1,0,0,29.47,8.45,18.7,-2.32,17.1199,11.93,8.61,5.72999
4,1,2,4,45,2,1,2,24.98,6.52,16.14,-2.32,16.93,15.64,11.54,8.25
4,4,2,3,43,2,1,1,26.69,8.54,15.83,-2.32,17.1699,14.35,10.23,7.19
3,3,0,3,47,1,0,2,29.4099,8.5,18.58,-2.3299,18.35,12.82,7.88,4.45
4,2,1,3,46,3,0,1,24.22,7.3,14.59,-2.33,15.5,15.7,13.28,9.4
3,2,3,3,45,2,0,2,25.86,8.12999,15.4,-2.33001,16.27,14.81,11.21,8.30999
3,3,0,3,47,1,1,0,29.62,8.63,18.64,-2.35,18.22,12.6599,7.76,4.47
4,2,4,4,42,1,2,1,30.39,9.34,18.7,-2.35,15.57,10.75,8.77,6.49
2,1,2,3,48,3,1,2,24.65,6.89,15.4099,-2.3501,16.76,16.16,12.53,7.6
3,1,3,4,45,2,0,1,26.13,7.19999,16.57,-2.36001,17.18,15.19,10.56,7.16
4,2,3,3,44,2,2,2,25.9199,8.35,15.2,-2.3699,15.67,14.2199,11.64,8.99
2,3,1,4,46,1,1,2,33.18,10.03,20.78,-2.37,17.78,9.98,5.31,2.92
2,2,2,4,46,1,0,2,32.34,9.64,20.32,-2.38,17.16,10.67,6.29,3.57
3,3,3,3,44,2,0,0,26.9199,8.53,16,-2.3899,16.82,14.19,10.22,7.31
2,2,3,3,46,2,0,2,27.15,8.38,16.38,-2.39,17.14,14.43,10.12,6.4
3,2,3,3,45,3,0,1,25.31,7.79,15.1,-2.42,15.34,14.96,12.59,8.91
2,1,4,4,45,2,1,3,28.48,8.57,17.49,-2.42,16.56,13.6699,9.3,5.93
2,4,2,3,45,2,0,2,27.76,8.54,16.8,-2.42,18.0299,14.64,9.06,5.17
3,2,3,3,45,3,1,1,25.25,7.81,15.02,-2.42,15.3799,14.9799,12.59,8.95
2,2,3,3,46,2,1,2,27.11,8.46999,16.22,-2.42001,17.07,14.49,10.18,6.46
4,1,2,4,45,2,1,3,25.0199,6.41999,16.17,-2.42991,16.95,15.64,11.45,8.35
2,2,3,3,46,3,1,0,26.27,8.09,15.75,-2.43,16,14.92,11.58,7.39999
3,1,3,4,45,2,1,1,26.07,7.21,16.43,-2.43,17.27,15.12,10.71,7.19
3,3,3,4,43,1,0,1,31.84,9.69,19.72,-2.43,16.39,10.33,7.16,4.88
3,3,0,3,47,1,2,2,29.62,8.67,18.5099,-2.4401,18.19,12.64,7.87,4.51
4,2,4,3,43,2,3,2,26.6699,8.72,15.5,-2.4499,15.1,13.59,11.2199,9.2
4,4,2,3,43,2,0,0,26.85,8.55999,15.84,-2.45001,17.19,14.23,10.12,7.21
2,2,3,3,46,3,0,0,26.2299,7.99,15.78,-2.4599,16.08,14.92,11.68,7.32
4,4,3,3,42,3,0,1,26.5,8.63,15.4,-2.47,15.3299,14.19,11.57,8.38
4,1,2,4,45,2,0,2,24.91,6.47,15.97,-2.47,17.08,15.73,11.59,8.24
4,1,4,4,43,1,2,3,28.42,7.89,18.05,-2.48,15.92,12.04,10,7.67
4,1,1,4,46,2,0,2,24.57,6.04,16.05,-2.48,17.57,16.2,11.65,7.91
4,3,3,3,43,1,3,2,29.4,9.46,17.45,-2.49,15.37,11.68,9.39,7.26
3,4,0,3,46,1,1,2,29.88,8.57,18.82,-2.49,18.19,12.6599,7.58,4.29
4,3,2,3,44,1,3,2,29.09,9.2,17.4,-2.49,16,12.04,9.35,6.92
3,3,4,3,43,2,2,1,27.61,8.95999,16.15,-2.50001,16.13,13.5699,10.08,7.48999
3,4,4,4,41,1,0,2,32.42,10.33,19.58,-2.51,15.8799,10.13,6.83,4.82
3,2,4,4,43,1,2,1,31.25,9.52,19.21,-2.52,15.77,10.76,7.88,5.60999
4,1,4,4,43,2,3,0,26.24,7.19999,16.52,-2.52001,16.42,14.57,10.84,8.2
3,3,3,4,43,1,0,0,31.9199,9.73,19.66,-2.5299,16.2599,10.4,7.18,4.85
2,3,4,4,43,2,1,3,30.7599,9.96999,18.25,-2.53991,16.6699,12.18,7.53,4.64
3,1,4,4,44,3,1,0,26.08,7.38,16.15,-2.55,15.3299,14.68,12.12,8.26
4,1,3,4,44,1,3,2,28.08,7.39999,18.12,-2.56001,16.56,12.43,10.09,7.31
4,3,2,3,44,2,0,0,26.51,8.4,15.54,-2.57,16.71,14.27,10.62,7.96
4,2,3,3,44,3,3,0,25.34,7.89,14.8799,-2.5701,14.91,14.68,12.8099,9.49
2,2,2,4,46,1,1,2,32.5,9.65,20.27,-2.58,17,10.67,6.37,3.54
4,1,0,4,47,2,3,3,24.3499,5.72,16.04,-2.5899,17.8499,16.82,11.66,7.55
3,1,4,4,44,3,0,0,26.1199,7.35999,16.17,-2.58991,15.4799,14.59,12.13,8.15
2,2,3,4,45,2,1,0,29.62,9.15,17.88,-2.59,17.24,13.36,8,4.75
3,2,3,3,45,3,0,0,25.34,7.68999,15.06,-2.59001,15.53,15.02,12.43,8.94
4,4,4,3,41,2,3,1,27.99,9.24,16.15,-2.6,16.17,13.12,9.8,7.52
4,1,0,4,47,2,0,0,24.22,5.72999,15.8799,-2.61011,17.94,16.88,11.79,7.56
4,3,4,3,42,2,3,1,27.49,9.07,15.8,-2.62,15.92,13.26,10.27,8.19
4,3,2,3,44,2,1,1,26.47,8.29,15.5599,-2.6201,16.78,14.2499,10.82,7.82
3,3,3,3,44,2,1,0,27.0299,8.51,15.89,-2.6299,16.8699,14.23,10.22,7.24
3,2,2,3,46,1,2,2,28.51,8.48,17.4,-2.63,16.54,12.86,9.75,6.45
4,4,3,3,42,3,0,0,26.51,8.46999,15.4099,-2.63011,15.4,14.23,11.64,8.34
4,1,1,4,46,2,1,2,24.6,6.01,15.95,-2.64,17.56,16.1899,11.74,7.95
3,2,4,4,43,1,2,0,31.2699,9.52,19.1,-2.6499,15.89,10.66,7.96999,5.59
4,2,4,3,43,3,2,2,26.1199,8.52,14.95,-2.6499,14.34,13.87,12.44,9.76
4,2,1,3,46,2,2,0,25.1199,7.57,14.89,-2.6599,16.82,15.44,11.77,8.39
3,4,1,3,45,1,2,1,30.06,8.98,18.42,-2.66,17.44,12.42,7.88,4.8
3,3,3,3,44,2,1,1,27,8.51,15.82,-2.67,16.81,14.24,10.26,7.35999
4,4,3,3,42,3,1,0,26.65,8.53,15.44,-2.68,15.34,14.2,11.49,8.35
4,1,4,4,43,3,0,3,25.75,7.13,15.9399,-2.6801,15.29,14.2,12.43,9.27
4,1,0,4,47,2,3,1,24.22,5.66,15.87,-2.69,17.84,16.83,11.9599,7.62
2,2,3,3,46,3,0,1,26.4,7.97999,15.73,-2.69001,15.98,14.9799,11.58,7.35
4,1,4,4,43,3,1,2,25.74,7.14999,15.9,-2.69001,15.16,14.3999,12.55,9.11
3,3,4,3,43,2,2,0,27.65,8.83,16.12,-2.7,16.33,13.68,9.95,7.43999
4,2,1,3,46,2,3,0,25.16,7.39,15.07,-2.7,16.82,15.49,11.79,8.29
3,4,0,3,46,1,0,1,29.99,8.67,18.61,-2.71,18.14,12.59,7.67,4.33
3,4,0,3,46,1,1,0,30.07,8.77,18.59,-2.71,18.06,12.68,7.53999,4.29
2,3,3,3,45,3,0,1,27.01,8.32,15.98,-2.71,16.32,14.58,11.01,6.79
4,1,4,4,43,3,0,2,25.75,6.97,16.07,-2.71,15.1,14.44,12.54,9.11
4,1,0,4,47,2,3,2,24.27,5.65,15.9099,-2.7101,17.91,16.9199,11.85,7.48999
3,1,4,4,44,3,1,1,26.1199,7.27,16.13,-2.7199,15.55,14.62,12.17,8.15
2,2,3,4,45,2,0,1,29.59,9.08,17.79,-2.72,17.34,13.4899,7.97999,4.74
3,4,0,3,46,1,2,1,30.02,8.77,18.5299,-2.7201,18.0299,12.83,7.5,4.32
3,3,2,3,45,1,2,0,29.65,8.85,18.07,-2.73,16.8,12.09,8.72,5.81
3,4,0,3,46,1,0,2,30.06,8.72,18.61,-2.73,18.15,12.68,7.47,4.31
3,3,3,3,44,2,0,1,27.02,8.53,15.76,-2.73,16.8,14.18,10.37,7.33
4,1,0,4,47,2,2,2,24.34,5.72999,15.8799,-2.73011,17.93,16.78,11.91,7.43
3,4,4,3,42,3,0,2,27.38,8.86,15.78,-2.74,15.6,13.78,10.85,7.75
2,3,3,3,45,2,1,2,27.99,8.66,16.59,-2.74,17.18,14.11,9.49,5.97999
4,1,3,4,44,2,1,3,25.8,6.9,16.16,-2.74,16.41,15.03,11.23,8.46999
2,3,4,4,43,2,1,2,30.86,9.87,18.25,-2.74,16.84,12.17,7.41,4.59
3,4,0,3,46,1,2,0,30.07,8.79,18.54,-2.74,18.16,12.6,7.53,4.3
4,4,3,3,42,3,1,1,26.65,8.61,15.29,-2.75,15.2999,14.48,11.4699,8.2
3,2,3,3,45,3,1,0,25.4,7.72,14.93,-2.75,15.31,15.03,12.72,8.89
2,3,3,3,45,2,0,2,28.1999,8.72,16.72,-2.7599,17.18,13.9,9.29,5.97999
4,1,0,4,47,2,1,3,24.38,5.66,15.9599,-2.7601,17.97,16.85,11.7099,7.48
2,2,3,4,45,2,1,1,29.68,9,17.9199,-2.7601,17.33,13.41,7.96,4.72
2,4,3,4,43,2,1,3,30.7699,9.62999,18.37,-2.76991,17.39,12.72,7.12,4
4,2,4,4,42,1,0,3,30.43,9.24,18.42,-2.77,15.14,11.04,8.87,6.85999
3,1,4,4,44,3,0,1,26.04,7.26,16.0099,-2.7701,15.5599,14.68,12.19,8.26
4,1,0,4,47,2,2,1,24.26,5.68,15.8,-2.78,17.89,16.98,11.7999,7.6
4,2,0,3,47,2,3,1,25,7.19999,15.02,-2.78001,17.1699,15.76,11.87,7.97999
4,3,3,3,43,3,0,1,26.3699,8.37,15.21,-2.7899,14.94,14.2199,12.07,8.83
2,2,1,4,47,1,0,1,32.54,9.26,20.49,-2.79,17.9,10.73,5.89999,3.18
3,4,0,3,46,1,1,1,30.2,8.84,18.57,-2.79,18.01,12.61,7.5,4.27
2,3,1,4,46,1,0,2,33.3399,9.75,20.79,-2.7999,17.88,10.1,5.27,2.87
4,2,4,4,42,1,1,3,30.43,9.26,18.37,-2.8,15.2999,10.93,8.92,6.79
4,2,1,3,46,2,3,1,25.23,7.43,15,-2.8,16.65,15.55,11.68,8.45
4,1,0,4,47,2,0,1,24.27,5.7,15.77,-2.8,18.09,16.9,11.64,7.64
2,2,1,4,47,1,0,0,32.67,9.27,20.5999,-2.8001,17.8499,10.61,5.87,3.13
3,4,0,3,46,1,0,0,30.07,8.79,18.47,-2.81,18.16,12.73,7.53,4.25
4,1,0,4,47,2,1,2,24.25,5.67,15.77,-2.81,18.06,16.79,11.76,7.68999
4,3,2,3,44,2,0,1,26.59,8.33,15.44,-2.82,16.6699,14.45,10.66,7.87
2,4,0,2,48,3,0,1,24.52,6.87,14.8299,-2.8201,17.89,16.75,12.15,6.99
4,4,1,3,44,1,2,2,29.7599,9.09,17.84,-2.8299,16.71,12.3899,8.43,5.77999
3,2,3,3,45,2,1,2,26.09,8,15.26,-2.83,16.29,14.64,11.34,8.38
4,2,2,3,45,2,3,1,25.6799,7.67,15.17,-2.8399,16.25,14.8799,11.63,8.73
4,3,3,3,43,3,0,0,26.38,8.41,15.1299,-2.8401,14.9799,14.26,12,8.84
4,4,4,3,41,1,3,2,30.59,10.05,17.69,-2.85,15.01,11.11,8.73,6.81999
2,3,4,4,43,2,0,3,30.88,9.85,18.18,-2.85,16.66,12.3799,7.51,4.54
4,3,2,3,44,1,2,2,29.23,9,17.38,-2.85,15.89,12.12,9.41,6.95999
2,2,3,4,45,2,0,0,29.67,9.13999,17.68,-2.85001,17.44,13.41,7.93,4.73
3,1,1,4,47,1,2,3,28.47,7.16,18.45,-2.86,18.36,13.3,9.04,5.22999
4,1,1,4,46,2,1,0,24.79,6.1,15.83,-2.86,17.53,16.29,11.58,7.87
4,2,2,4,44,1,1,1,30.1599,8.69,18.6,-2.8699,16.42,11.43,8.62,6.06999
4,2,2,4,44,1,1,0,30.0999,8.64999,18.58,-2.86991,16.43,11.3799,8.70999,6.15
3,3,1,3,46,1,0,0,29.75,8.69,18.19,-2.87,17.32,12.49,8.30999,5.25
3,1,2,3,47,3,2,2,23.48,6.29,14.32,-2.87,16.09,16.13,13.95,9.75
4,2,2,3,45,3,0,2,25.08,7.57,14.63,-2.88,15.17,14.97,12.8799,9.71
4,2,2,4,44,1,0,0,30.02,8.6,18.54,-2.88,16.47,11.5,8.72,6.15
4,2,0,3,47,2,0,2,25.06,7.16,15.02,-2.88,17.14,16.02,11.65,7.95
4,1,1,4,46,2,1,1,24.79,6.11,15.8,-2.88,17.65,16.2,11.67,7.77999
4,2,2,4,44,1,0,1,30.09,8.63,18.57,-2.89,16.4,11.3799,8.77,6.16
4,2,0,3,47,2,2,1,25,7.09,15.02,-2.89,17.11,15.93,11.79,8.05
2,4,0,2,48,3,1,1,24.57,6.98,14.7,-2.89,17.9199,16.81,11.98,7.04
4,1,0,4,47,2,0,3,24.38,5.72,15.77,-2.89,17.99,16.96,11.77,7.42
2,4,4,4,42,3,0,3,30.31,9.62999,17.79,-2.89001,15.8099,12.6599,8.67,5.14
4,1,0,4,47,2,2,0,24.38,5.58,15.9099,-2.8901,17.9199,16.84,11.86,7.51
4,4,3,3,42,1,2,2,30.19,9.7,17.59,-2.9,15.58,11.54,8.79,6.6
4,1,3,4,44,2,0,3,25.88,6.81,16.16,-2.91,16.5099,14.8999,11.32,8.42
2,3,0,3,48,1,1,2,31.53,8.78,19.84,-2.91,19.15,11.72,5.93,3.05
4,2,1,3,46,2,2,1,25.25,7.48999,14.85,-2.91001,16.81,15.47,11.72,8.39
2,2,1,4,47,1,1,1,32.73,9.27,20.5499,-2.9101,17.91,10.56,5.8,3.17
4,1,0,4,47,2,0,2,24.3499,5.65,15.78,-2.9199,17.99,16.91,11.78,7.55
3,3,3,4,43,1,1,1,32.15,9.69,19.53,-2.93,16.36,10.27,7.08,4.92
4,4,3,3,42,2,1,2,27.54,8.82,15.79,-2.93,16.58,13.6699,10.08,7.52
4,1,0,4,47,2,1,0,24.31,5.62,15.76,-2.93,17.96,16.89,11.91,7.56
4,2,0,3,47,2,1,2,24.99,7.04999,15.01,-2.93001,17.29,15.97,11.78,7.9
3,3,0,2,48,3,1,0,23.72,6.99,13.79,-2.94,16.72,16.8,13.3099,8.67
3,3,3,4,43,1,1,0,32.26,9.74,19.57,-2.95,16.16,10.2999,7.08,4.89
3,4,4,3,42,3,1,2,27.56,8.81,15.8,-2.95,15.4099,13.84,10.82,7.77
4,3,4,3,42,2,3,0,27.65,9.04,15.6599,-2.9501,15.77,13.43,10.37,8.09
2,3,3,3,45,3,0,0,27.27,8.28,16.03,-2.96,16.13,14.52,10.8,6.95999
3,3,2,3,45,1,2,1,29.93,8.87,18.09,-2.97,16.6,12.11,8.55999,5.85
4,1,3,4,44,1,2,3,28.31,7.32,18.02,-2.97,16.28,12.47,10.17,7.43
3,3,0,2,48,3,2,1,23.79,6.95999,13.86,-2.97001,16.61,16.81,13.33,8.63
4,1,1,4,46,2,0,0,24.93,5.97999,15.97,-2.98001,17.31,16.34,11.6,7.87
4,2,4,4,42,1,1,2,30.54,9.16,18.39,-2.99,15.2999,10.89,8.92,6.78
3,3,1,3,46,1,1,0,29.79,8.58,18.22,-2.99,17.3499,12.42,8.45,5.18
2,3,0,3,48,1,0,2,31.56,8.83,19.73,-3,19.1399,11.7099,5.97999,3.05
4,3,4,3,42,1,3,2,29.95,9.7,17.25,-3,14.71,11.24,9.54,7.6
4,1,0,4,47,2,3,0,24.33,5.60999,15.72,-3.00001,17.96,17.03,11.76,7.6
4,4,2,3,43,1,2,2,29.94,9.3,17.63,-3.01,16.2,11.94,8.72,6.27999
4,2,0,3,47,2,2,2,25.16,7.13,15.02,-3.01,17.13,15.83,11.7099,8.03
4,1,1,4,46,2,0,1,24.7799,5.94,15.82,-3.0199,17.52,16.34,11.62,7.96999
3,1,1,3,48,3,2,2,23.1199,5.83,14.27,-3.0199,16.45,16.58,14.24,9.51
4,1,3,4,44,2,0,2,25.95,6.83,16.1,-3.02,16.5,14.93,11.2,8.48
3,4,1,3,45,1,2,0,30.19,8.84,18.33,-3.02,17.47,12.42,7.89,4.85999
4,4,1,3,44,1,3,2,29.75,9.06,17.6699,-3.0201,16.7,12.29,8.55,5.97999
2,1,4,4,45,2,0,3,28.78,8.59,17.1699,-3.0201,16.52,13.78,9.25,5.91
2,4,0,2,48,3,1,0,24.55,6.9,14.62,-3.03,17.87,16.89,12.07,7.10999
4,3,3,3,43,3,1,1,26.45,8.37,15.0499,-3.0301,14.95,14.3999,12.02,8.76
2,1,2,3,48,3,1,1,25.09,6.93,15.1299,-3.0301,16.56,15.97,12.69,7.64
3,3,0,2,48,3,0,0,23.75,6.92,13.79,-3.04,16.79,16.65,13.29,8.81
4,1,0,4,47,2,2,3,24.34,5.62,15.68,-3.04,18.02,16.9199,11.92,7.51
4,1,0,4,47,2,1,1,24.36,5.53,15.79,-3.04,17.86,16.89,11.86,7.7
2,4,4,4,42,3,1,3,30.34,9.65,17.65,-3.04,15.93,12.65,8.73,5.04
2,3,3,3,45,3,1,1,27.27,8.11,16.1,-3.06,16.23,14.49,10.9799,6.81999
3,4,1,3,45,1,0,2,30.17,8.91,18.2,-3.06,17.38,12.52,7.95,4.88
2,3,0,3,48,1,0,1,31.6,8.81,19.73,-3.06,18.85,11.92,6.01,3.08
2,3,0,3,48,1,1,1,31.58,8.79999,19.71,-3.07001,19.04,11.81,6.02,3.04
4,2,0,3,47,2,1,0,25.1699,7.17,14.92,-3.0799,17.18,15.9599,11.6,8
4,2,0,3,47,2,0,0,25.15,7.18,14.89,-3.08,17.19,15.74,11.83,8.01
3,1,1,4,47,1,2,2,28.65,6.98,18.59,-3.08,18.37,13.2,8.94,5.27
4,3,3,3,43,1,2,2,29.73,9.31,17.34,-3.08,15.21,11.53,9.52,7.35
3,2,3,4,44,1,1,0,31.16,9.1,18.98,-3.08,16.43,10.94,8.04,5.36
2,3,0,3,48,1,0,0,31.58,8.70999,19.79,-3.08001,18.98,11.89,5.97999,3.06
3,0,3,4,46,3,2,3,23.66,4.14,16.4399,-3.0801,16.85,15.84,13.8199,9.26
2,3,3,3,45,3,1,0,27.3399,8.38,15.87,-3.0899,16.13,14.4699,10.9,6.92
4,2,4,4,42,1,0,2,30.69,9.11,18.49,-3.09,15.2999,10.84,8.79999,6.77
3,4,0,3,46,1,2,2,30.3499,8.84,18.41,-3.0999,18.02,12.68,7.52,4.18
2,4,0,2,48,3,0,0,24.66,6.97,14.59,-3.1,17.82,16.79,11.99,7.17
4,2,0,3,47,2,3,2,25.14,7.12,14.91,-3.11,17.15,15.9,11.76,8.03
4,2,2,3,45,2,3,0,25.82,7.7,15,-3.12,16.17,14.86,11.61,8.85
4,4,4,3,41,2,2,0,28.26,9.15,15.9899,-3.1201,15.98,13.35,9.78,7.5
4,3,1,3,45,1,3,2,29.3499,8.77,17.45,-3.1299,16.47,12.37,9.13999,6.45
4,2,0,3,47,2,1,1,25.15,7.08,14.94,-3.13,17.1,15.83,11.76,8.14
2,3,0,3,48,1,1,0,31.6699,8.79999,19.73,-3.13991,18.99,11.81,5.91,3.09
4,4,3,3,42,2,0,2,27.67,8.97,15.55,-3.15,16.42,13.77,10.16,7.46
4,1,3,4,44,3,1,0,25.25,6.47,15.6299,-3.1501,15.39,14.91,13.16,9.19
4,2,3,3,44,3,2,0,25.6,7.81,14.63,-3.16,14.82,14.6499,12.82,9.67
3,2,1,3,47,1,2,2,28.71,7.99,17.56,-3.16,17.09,13.28,9.48,5.88
2,1,1,3,49,2,1,2,25.5699,6.75,15.65,-3.1699,18.35,16.64,11.06,5.97999
3,4,3,3,43,1,2,2,30.5,9.51,17.82,-3.17,16.2,11.69,8.44,5.85
4,1,3,4,44,3,1,1,25.35,6.59,15.58,-3.18,15.44,15.02,12.92,9.1
3,2,3,4,44,1,1,1,31.2699,9.18,18.9,-3.1899,16.11,11,8,5.54
3,3,2,3,45,1,1,2,29.88,8.88,17.81,-3.19,16.46,12.23,8.83,5.92
4,1,3,4,44,1,2,2,28.26,7.27,17.8,-3.19,16.6,12.5099,10.09,7.47
4,2,0,3,47,2,2,0,25.13,7.07,14.87,-3.19,17.22,15.9899,11.69,8.03
4,2,0,3,47,2,3,0,25.14,7.08,14.86,-3.2,17.39,15.83,11.64,8.06
2,4,3,4,43,2,0,3,30.99,9.62999,18.16,-3.20001,17.45,12.61,7.16,4.01
3,3,0,2,48,3,0,1,23.97,6.95,13.8199,-3.2001,16.68,16.6899,13.3,8.59
2,3,2,4,45,1,1,3,33.65,9.98,20.46,-3.21,16.99,9.94,5.75,3.23
2,1,4,4,45,2,0,2,28.9,8.51,17.18,-3.21,16.68,13.7199,9.15,5.86
4,2,2,3,45,3,1,2,25.28,7.46,14.61,-3.21,14.99,14.92,13.02,9.71999
2,3,4,4,43,2,0,2,31.03,9.86,17.95,-3.22,16.78,12.36,7.42,4.59
3,3,1,3,46,1,1,1,29.99,8.69,18.08,-3.22,17.28,12.3899,8.39,5.19
4,3,1,3,45,1,2,2,29.34,8.7,17.4199,-3.2201,16.47,12.42,9.2,6.43999
3,2,3,4,44,1,0,1,31.22,9.03,18.96,-3.23,16.35,11,7.92,5.52
4,1,3,4,44,2,1,2,26.09,6.8,16.06,-3.23,16.27,15.0499,11.24,8.48
3,3,0,2,48,3,2,0,23.88,6.83,13.8199,-3.2301,16.78,16.71,13.2399,8.73
4,1,4,4,43,2,2,1,26.56,7.16,16.16,-3.24,16.2599,14.68,10.9,8.29
4,1,4,4,43,1,2,2,28.97,7.81,17.9199,-3.2401,15.8099,11.9599,9.98,7.53999
4,4,4,3,41,2,2,1,28.28,9.25,15.78,-3.25,16.15,13.25,9.86,7.42
3,3,2,3,45,1,0,2,29.99,8.86,17.87,-3.26,16.42,12.0499,8.77,6.05
2,4,3,4,43,2,1,2,30.91,9.56,18.09,-3.26,17.52,12.74,7.13,4.04
2,1,2,3,48,3,0,1,25.1199,6.79,15.06,-3.2699,16.74,15.78,12.8,7.72
2,2,1,4,47,1,1,0,32.84,9.16,20.41,-3.27,17.95,10.62,5.86,3.17
4,3,3,3,43,2,0,2,27.46,8.6,15.58,-3.28,15.89,13.71,10.4899,8.27
4,2,0,3,47,2,0,1,25.25,7.13,14.84,-3.28,17.1699,15.79,11.83,8
4,2,3,3,44,3,2,1,25.72,7.73999,14.7,-3.28001,14.8299,14.64,12.78,9.58
4,1,3,4,44,3,0,0,25.4,6.55,15.5599,-3.2901,15.59,14.78,13.0899,9.04
2,3,2,4,45,1,0,3,33.66,10.04,20.32,-3.3,17,10,5.71,3.27
4,1,2,4,45,2,1,0,25.52,6.38,15.84,-3.3,16.91,15.75,11.45,8.15
2,4,2,4,44,2,1,1,30.62,9.26,18.05,-3.31,18,13.2399,7.17,3.66
2,3,1,4,46,1,0,0,33.68,9.71,20.65,-3.32,17.83,9.93,5.29,2.91
3,3,0,2,48,3,1,1,23.88,6.97,13.59,-3.32,16.75,16.82,13.37,8.62
3,2,3,4,44,1,0,0,31.33,8.99,19.0099,-3.3301,16.1899,10.99,8,5.5
4,2,1,3,46,2,0,2,25.55,7.34,14.8799,-3.3301,16.48,15.4,11.84,8.51
4,1,4,4,43,2,2,0,26.6699,7.12,16.21,-3.3399,16.14,14.89,10.81,8.16
3,3,1,3,46,1,0,1,29.95,8.68,17.93,-3.34,17.4,12.31,8.37,5.35
4,3,3,3,43,3,1,0,26.63,8.28,15.01,-3.34,15.02,14.28,11.81,8.95999
3,3,4,3,43,1,2,2,30.34,9.51,17.47,-3.36,15.4,11.33,9.17,6.77
2,3,1,3,47,1,1,2,31.3699,8.9,19.1,-3.3699,18.19,11.8999,6.85999,3.67999
2,1,2,3,48,3,1,0,25.11,6.56999,15.17,-3.37001,16.61,16.05,12.74,7.75
4,2,1,3,46,2,1,2,25.5699,7.3,14.89,-3.3799,16.57,15.3799,11.84,8.45999
4,2,2,3,45,2,2,0,26.0299,7.73999,14.91,-3.37991,16.13,14.7999,11.63,8.76
3,4,4,4,41,1,2,1,33.15,10.22,19.54,-3.39,15.9,9.95999,6.63,4.6
3,0,3,4,46,3,2,2,23.8499,4.13,16.32,-3.3999,16.6,15.85,13.85,9.39
3,4,1,3,45,1,1,2,30.37,8.87,18.0999,-3.4001,17.45,12.42,7.93999,4.85
4,2,2,3,45,2,2,1,25.89,7.61,14.8799,-3.4001,16.35,15.01,11.61,8.64999
4,1,2,4,45,1,3,3,28.13,6.95,17.77,-3.41,16.93,12.9599,10.13,7.13
3,1,3,3,46,3,2,2,24.47,6.7,14.36,-3.41,15.47,15.35,13.6,10.04
4,3,3,3,43,2,1,2,27.3,8.62,15.26,-3.42,15.98,13.93,10.6,8.32
2,1,2,3,48,3,0,0,25.18,6.66,15.09,-3.43,16.6199,15.9599,12.72,7.77
4,3,4,3,42,2,2,0,28,9.03,15.53,-3.44,15.68,13.25,10.32,8.18
3,2,3,3,45,1,2,2,29.14,8.7,17,-3.44,15.61,12.55,9.95,7.04999
3,1,1,3,48,3,2,0,23.36,5.71,14.2,-3.45,16.45,16.54,14.33,9.41
2,1,1,3,49,2,0,2,25.75,6.61,15.67,-3.47,18.49,16.64,10.9799,5.86
4,4,4,3,41,3,1,2,27.75,8.88,15.36,-3.51,14.96,13.7,11.07,8.28
2,4,3,4,43,2,0,2,31.09,9.62,17.96,-3.51,17.48,12.79,7.10999,3.96
4,3,4,3,42,2,2,1,28.05,9.03,15.5099,-3.5101,15.64,13.35,10.4,8.02
4,1,3,4,44,3,0,1,25.33,6.43999,15.3799,-3.51011,15.57,15.09,13.12,9.07
2,4,3,3,44,3,0,2,27.91,8.29,16.09,-3.53,16.37,14.19,10.6,6.55
